"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gen_reg"
"ENSG00000165572.7",1048.73111851898,0.260806930197351,0.0609644279243577,4.27801816693744,1.88564635001982e-05,0.00332177202414688,"up"
"ENSG00000181418.7",28.6168296646492,0.953802526841831,0.223019801107174,4.2767616243343,1.8963166808895e-05,0.00332177202414688,"up"
"ENSG00000274561.1",105.087472542123,0.279009881833115,0.0652520804943303,4.27587717846573,1.90386169450724e-05,0.00332177202414688,"up"
"ENSG00000254417.1",1.1286050388617,1.73798837438218,0.406944400376747,4.27082513673406,1.94751067283658e-05,0.00338135353064744,"up"
"ENSG00000217289.3",8.12637509508759,0.471268037755867,0.110406981593649,4.2684622924514,1.96825090700787e-05,0.00340077449189958,"up"
"ENSG00000145632.13",993.046180434332,-0.385210537128757,0.0902831271115343,-4.26669466879314,1.98390385685064e-05,0.00341126038535675,"down"
"ENSG00000118946.10",465.139804257134,-0.632937816265327,0.148458561751267,-4.26339719851102,2.01342152740445e-05,0.00343155174611416,"down"
"ENSG00000120280.5",36.810235822599,-0.486474138918226,0.114109458877482,-4.26322360743597,2.01498697760194e-05,0.00343155174611416,"down"
"ENSG00000271788.1",12.4687223180207,0.650202934985193,0.152941526375219,4.25131715627068,2.12516969728975e-05,0.0036019602397921,"up"
"ENSG00000238109.1",2.4653877170917,-0.671791670260885,0.158094292192618,-4.24931008541656,2.14429917367322e-05,0.00361715831699294,"down"
"ENSG00000178462.10",7.468782334037,-0.718503088320025,0.169364284511229,-4.24235304623737,2.21188373580259e-05,0.00370047048398161,"down"
"ENSG00000265962.1",5.66858222596443,1.0436174061628,0.246014928582734,4.24208974705304,2.21448097403445e-05,0.00370047048398161,"up"
"ENSG00000163092.18",119.177583486034,2.36586976601515,0.558245063332234,4.23804870193205,2.25470866152727e-05,0.00373630585035698,"up"
"ENSG00000144959.8",1430.62194650112,-0.404165225424654,0.0953954800385745,-4.23673349367522,2.26795059668533e-05,0.00373630585035698,"down"
"ENSG00000175985.9",25.8892095892605,0.601834006299543,0.142065663026755,4.23630871441611,2.27224319866825e-05,0.00373630585035698,"up"
"ENSG00000224099.1",23.1527125466232,-1.14755819519161,0.270949792165489,-4.23531675747039,2.28229753951012e-05,0.00373630585035698,"down"
"ENSG00000079335.16",1283.67414521713,-0.391783383935333,0.0925170499013003,-4.23471548599202,2.28841254004389e-05,0.00373630585035698,"down"
"ENSG00000178828.6",22.9131801322193,-0.867504567505245,0.204966893108033,-4.232413119752,2.31197234054238e-05,0.00375753568570434,"down"
"ENSG00000105219.7",112.940578907861,0.624565364748624,0.147630984428932,4.23058456979458,2.33084791086901e-05,0.00377099407688912,"up"
"ENSG00000249978.1",51.2486077949467,0.910925815506572,0.215801925120033,4.22111996915644,2.43091510690286e-05,0.0039150932760178,"up"
"ENSG00000259457.1",545.223761937666,0.919468327329893,0.218080031347536,4.21619678632847,2.48456969901243e-05,0.00398348149986259,"up"
"ENSG00000166961.13",6.00645104959707,1.02141971810585,0.24242420408734,4.21335700348575,2.51602901622021e-05,0.00401583052799669,"up"
"ENSG00000270240.2",4.93935680152017,0.709654509847161,0.168521648643562,4.21105843408963,2.54176982937378e-05,0.00401674686519855,"up"
"ENSG00000060718.17",51.6197849145291,-0.794413721044525,0.188655508562483,-4.21092247503291,2.54330020364764e-05,0.00401674686519855,"down"
"ENSG00000118194.17",52.7254471579143,0.666456611382243,0.158292421986024,4.21028753632366,2.55045877429515e-05,0.00401674686519855,"up"
"ENSG00000251165.4",21.9003487750646,1.16042038277512,0.275684344885717,4.20923568676403,2.56235996637795e-05,0.00401771269970442,"up"
"ENSG00000168505.6",2.75363911832493,-1.19958844560256,0.285331548141663,-4.20419141667078,2.62017132802834e-05,0.00409034026660143,"down"
"ENSG00000117385.14",1525.96755771206,0.201987355455034,0.0480694002506554,4.20199449965635,2.64573563901839e-05,0.00410214986745042,"up"
"ENSG00000166415.13",48.2000509081841,-1.09440419259865,0.260475503471472,-4.20156282649633,2.65078658588373e-05,0.00410214986745042,"down"
"ENSG00000211666.2",321.37611268392,-0.835355252360444,0.199066239939293,-4.19636826724206,2.71229098850978e-05,0.0041791590109969,"down"
"ENSG00000164841.4",6.12784334060614,-0.549260023566118,0.130957492881067,-4.19418554435022,2.73853758649029e-05,0.00420141242741159,"down"
"ENSG00000279085.1",1.88911008777955,-0.86037447626811,0.205240956404103,-4.19202137498376,2.76479939300712e-05,0.00422349805988422,"down"
"ENSG00000128513.13",1198.55318316776,-0.205544773805271,0.0491002069557543,-4.18623029411045,2.83625587074619e-05,0.0043141391114303,"down"
"ENSG00000248780.1",17.2486570089917,0.477427932039796,0.114153939725547,4.1823167311408,2.88553597513466e-05,0.00437042050906247,"up"
"ENSG00000104738.15",1387.8180821275,-0.263613631195222,0.0630472103090258,-4.18121007897288,2.89961803670832e-05,0.00437314003307455,"down"
"ENSG00000118849.8",1558.34796282975,-0.613333468266389,0.146725379928585,-4.18014571551912,2.91322358911134e-05,0.00437512097920843,"down"
"ENSG00000167004.11",52479.7642005575,0.269200086757407,0.0644322465879753,4.1780335315461,2.94040313232651e-05,0.00439738523902931,"up"
"ENSG00000112799.7",164.491874297208,-0.385537725712292,0.0923139089233254,-4.17637743010659,2.96188221338349e-05,0.00441097379167191,"down"
"ENSG00000279485.1",1.03068413044341,-2.14759834578801,0.514395265935582,-4.1749963267682,2.97990861907079e-05,0.0044193286449411,"down"
"ENSG00000044574.7",44204.9016553839,0.250127020637947,0.0599330723545278,4.17343898471192,3.00036039684349e-05,0.00443119616617636,"up"
"ENSG00000204569.8",5864.90776878322,0.18082316704436,0.0433407974118921,4.17212367658803,3.01773751394519e-05,0.0044325264314187,"up"
"ENSG00000133116.7",1617.40012762029,0.802004660800297,0.192258644934084,4.17148815896036,3.02616784995573e-05,0.0044325264314187,"up"
"ENSG00000224081.6",116.099441006118,0.501934740790429,0.120378112975513,4.16965117979988,3.05066197257315e-05,0.00445009063892607,"up"
"ENSG00000175302.5",1.25155627723767,-1.47583353508675,0.354068724123953,-4.16821208577034,3.06998222348379e-05,0.00445999499103913,"down"
"ENSG00000129170.7",59.003029942124,2.7534569832546,0.660838003825333,4.16661415856218,3.09157107575081e-05,0.00447310119102434,"up"
"ENSG00000017427.14",686.704649500401,0.690043755797741,0.165740488028962,4.16339884118817,3.13544971620002e-05,0.00450566308375854,"up"
"ENSG00000146147.13",33.1256290465548,0.85942363520571,0.206437792405047,4.16311192438763,3.13939382679773e-05,0.00450566308375854,"up"
"ENSG00000271420.1",130.973598646354,0.408037418786007,0.0980379503151079,4.16203539011696,3.15423450662705e-05,0.00450718893951424,"up"
"ENSG00000211899.6",2222.96731270688,-0.81563509468535,0.196009541373074,-4.16120097507352,3.16578325760279e-05,0.00450718893951424,"down"
"ENSG00000104371.4",10.8695092859027,-1.01191432468738,0.243375594484227,-4.15782990415236,3.21285100320246e-05,0.00455597632497948,"down"
"ENSG00000122477.11",52.9999455011244,0.537441415715414,0.129344517610516,4.1551155444699,3.25123199900693e-05,0.00459210716431166,"up"
"ENSG00000160439.14",907.260505397491,0.172089646971847,0.0414948287483159,4.14725526440042,3.364848415401e-05,0.00471398814770631,"up"
"ENSG00000205238.8",3.79845062160456,-0.593758854551825,0.143190910003052,-4.14662393401347,3.37413577600318e-05,0.00471398814770631,"down"
"ENSG00000035720.6",182.01065591659,0.93560695899539,0.225671297630883,4.14588372033782,3.38505590407789e-05,0.00471398814770631,"up"
"ENSG00000113578.16",151.396482109741,-0.459072988007021,0.110739663041085,-4.14551548560069,3.390500845146e-05,0.00471398814770631,"down"
"ENSG00000275212.1",31.7409815204101,1.04461223952786,0.25223534243139,4.14141899964715,3.45163767984739e-05,0.00478031672913651,"up"
"ENSG00000224051.5",2216.26835426273,0.266543295206549,0.0643941992916103,4.1392438781559,3.48452376430674e-05,0.00480474546255581,"up"
"ENSG00000183401.10",2100.49884125922,0.302371317055712,0.0730635274004963,4.13847137982087,3.49627475852542e-05,0.00480474546255581,"up"
"ENSG00000261514.1",0.997855441893263,1.84408144613489,0.445797415762336,4.13659070450514,3.52504052017319e-05,0.00482564489363555,"up"
"ENSG00000225761.1",2.02512187198525,-0.869905571766242,0.210510355080884,-4.1323647543704,3.59050038210123e-05,0.00489642452490916,"down"
"ENSG00000102104.8",7.03254880235036,0.610018660369426,0.147740917786471,4.12897570631775,3.64382897262275e-05,0.00495018338254051,"up"
"ENSG00000157315.4",107.916715256946,-0.815878258073443,0.197949413640902,-4.12165028967209,3.76167940458028e-05,0.00509085380407704,"down"
"ENSG00000006534.14",355.058547115452,-0.332108003281852,0.0806046619721028,-4.1202083745081,3.78529904109474e-05,0.00510341472612443,"down"
"ENSG00000248896.2",7.1192599105659,-0.434388507098643,0.105478306021233,-4.11827344867675,3.81721584869763e-05,0.00512702504538471,"down"
"ENSG00000279841.1",2.82346506249708,-0.709127577948562,0.172547721677367,-4.10974755884926,3.96091882849089e-05,0.00530003698731113,"down"
"ENSG00000183077.14",2344.05725223312,0.260819628544965,0.0635597327540334,4.10353563873998,4.068837408458e-05,0.00542404980821144,"up"
"ENSG00000117899.9",4476.48724566292,0.146569112605943,0.0357517906362291,4.09962997650297,4.13811217780523e-05,0.00549581443076945,"up"
"ENSG00000152213.3",38.1691126333864,-0.382709943097289,0.093398626194981,-4.09759713486937,4.17461008518609e-05,0.00552367645955497,"down"
"ENSG00000133112.15",177366.761985595,0.257993764884309,0.0629860494509944,4.09604614248808,4.20266200008178e-05,0.00554019809514485,"up"
"ENSG00000159251.6",1594.26552433765,0.900434101389931,0.21990534048571,4.09464408368219,4.22817406153598e-05,0.00555326196945572,"up"
"ENSG00000124159.14",13.0474430140614,0.762681183321821,0.186308042674386,4.0936567867592,4.24622714336093e-05,0.00555646921741344,"up"
"ENSG00000117242.7",450.480050680182,0.190613194606279,0.0465834162343541,4.09186809415895,4.27912044294883e-05,0.00557900124270615,"up"
"ENSG00000091138.11",159.923925786438,-0.91704005232451,0.224454849710895,-4.08563260497907,4.39568868830689e-05,0.00571006377674844,"down"
"ENSG00000101441.4",43.294551160087,1.02902563380955,0.251967559923499,4.08396078495969,4.42745056690271e-05,0.00572431536354624,"up"
"ENSG00000280065.1",3.87731512976242,1.03371853096645,0.253171047379288,4.08308351870026,4.44420416928214e-05,0.00572431536354624,"up"
"ENSG00000174125.6",155.252854793255,-0.474462907676463,0.116218013227907,-4.08252468355336,4.45490786306945e-05,0.00572431536354624,"down"
"ENSG00000224373.3",147.499736776464,-0.880811510025833,0.215881116902956,-4.08007667674696,4.5020847715597e-05,0.00576412601705484,"down"
"ENSG00000211891.5",5.95609828313647,-0.991582269172923,0.243147708525312,-4.07810657639695,4.54039538124206e-05,0.00577441404703025,"down"
"ENSG00000090316.14",3627.35485245836,0.136510082988493,0.0334748009087854,4.07799536614021,4.54256717098438e-05,0.00577441404703025,"up"
"ENSG00000251442.4",35.7276392836505,-0.380553205462847,0.0933874265419805,-4.07499402814978,4.60155278903548e-05,0.00579756586575131,"down"
"ENSG00000232228.1",3.27019740411956,0.749324420318859,0.183883944970783,4.07498555916842,4.60172025387906e-05,0.00579756586575131,"up"
"ENSG00000123684.11",3277.31105175973,0.367652178196507,0.0902327265555125,4.07448818439862,4.61156543897526e-05,0.00579756586575131,"up"
"ENSG00000211897.6",2755.18973521819,-0.836069985422884,0.205232793674071,-4.07376409225635,4.62593404847406e-05,0.00579756586575131,"down"
"ENSG00000272990.1",139.589202941818,0.414010050233148,0.101660130841325,4.07249180978678,4.65128362484436e-05,0.00580888203716089,"up"
"ENSG00000264364.2",13147.8318061178,0.130247173470383,0.0319958597090557,4.07075086135346,4.68618464190271e-05,0.00582715465645983,"up"
"ENSG00000258655.2",194.797425225812,-0.225120683519519,0.0553196208376187,-4.06945456441797,4.71233280240712e-05,0.00582715465645983,"down"
"ENSG00000134193.13",376.163022191933,0.765790677468866,0.188186341219171,4.06932125098807,4.71502975602065e-05,0.00582715465645983,"up"
"ENSG00000119777.17",9051.39836269393,0.172611368507706,0.0424432031009576,4.06687893223147,4.76469804582683e-05,0.00585682155511569,"up"
"ENSG00000256537.3",1739.19107899433,0.194748647622383,0.0478979580961748,4.06590709423032,4.78459949398349e-05,0.00585682155511569,"up"
"ENSG00000249690.1",2.70782361076224,-1.00523026776127,0.247245206982422,-4.06572196092254,4.78839960817763e-05,0.00585682155511569,"down"
"ENSG00000024526.15",213.904162077802,-0.600795320700308,0.147898610616081,-4.06221071447296,4.86101682021444e-05,0.00590044390011168,"down"
"ENSG00000130598.14",48.4329347212924,0.764998632659562,0.188403125436631,4.06043493645156,4.89813857761788e-05,0.00590044390011168,"up"
"ENSG00000198914.2",6.7666322449012,-1.80980647488728,0.445717735170035,-4.0604318205935,4.89820394864021e-05,0.00590044390011168,"down"
"ENSG00000163380.14",24.4667531023325,0.689620265672367,0.16986133204618,4.05990143468838,4.90934356011406e-05,0.00590044390011168,"up"
"ENSG00000269386.4",370.673226218784,0.310649593721465,0.0765442566665215,4.05843112534052,4.94034993675323e-05,0.00590044390011168,"up"
"ENSG00000125903.4",2.02648142597847,1.94111489844017,0.478373043127678,4.0577430654304,4.95492365249254e-05,0.00590044390011168,"up"
"ENSG00000143256.4",1990.37704575908,0.26651911337433,0.0656827356446326,4.05767376706559,4.95639370975028e-05,0.00590044390011168,"up"
"ENSG00000170906.14",3148.76698010644,0.341254964662858,0.0841014179652216,4.05766005995258,4.95668453385045e-05,0.00590044390011168,"up"
"ENSG00000171246.5",177.318820240131,-0.539833259204511,0.133129810413008,-4.05493899172386,5.01473893330377e-05,0.00593507353388161,"down"
"ENSG00000013275.6",4512.94343276688,0.158589175402537,0.0391191865039351,4.05399982912691,5.03492528918167e-05,0.00593507353388161,"up"
"ENSG00000122390.16",2717.79478391441,0.247641274060728,0.0610862764722238,4.05395922557716,5.03579975622242e-05,0.00593507353388161,"up"
"ENSG00000106546.11",2257.43014350745,-0.452378336104681,0.111629255653469,-4.05250696563814,5.06717148488371e-05,0.00594600961672467,"down"
"ENSG00000163479.12",17547.6997349234,0.241937907211686,0.0597120314325037,4.05174470550652,5.08371187359334e-05,0.00594600961672467,"up"
"ENSG00000224310.1",0.64659921227774,-0.985428001424207,0.243286229411417,-4.05048819987984,5.11108871427955e-05,0.00594600961672467,"down"
"ENSG00000240137.4",111.329588450364,0.302984194275061,0.0748180653763463,4.04961278737969,5.13024479178947e-05,0.00594600961672467,"up"
"ENSG00000272434.1",9.49870925389009,0.5416266940444,0.1337921919832,4.04826833327022,5.15979714883408e-05,0.00594600961672467,"up"
"ENSG00000203747.8",654.018015207144,-0.403581593839074,0.0996965077998472,-4.04810161103449,5.16347308278012e-05,0.00594600961672467,"down"
"ENSG00000229833.8",1665.34131772251,0.365438595568223,0.0902773759185673,4.04795323135953,5.16674668248384e-05,0.00594600961672467,"up"
"ENSG00000198336.8",9.04589841728639,0.743195061246407,0.183622329504663,4.04741113595084,5.17872329161534e-05,0.00594600961672467,"up"
"ENSG00000179335.17",3222.11922633044,0.126908382643063,0.0313670245873063,4.04591714747533,5.21186655822595e-05,0.00596352259500756,"up"
"ENSG00000136982.5",200.637404101931,-0.311743456250499,0.0770650237034147,-4.04520029021526,5.22784089095888e-05,0.00596352259500756,"down"
"ENSG00000260034.1",5.8610057404846,-0.540046663484474,0.133527293087424,-4.04446649817793,5.24424064348992e-05,0.00596352259500756,"down"
"ENSG00000235475.1",33.2486614939567,0.46829375725702,0.115833790139749,4.04280786022835,5.28148989335338e-05,0.00598675381446264,"up"
"ENSG00000179943.7",1081.00428798164,0.156601971093452,0.0387725736407797,4.03898829477607,5.36822436956135e-05,0.00606575269796181,"up"
"ENSG00000118308.13",169.560941192084,-0.500368330098366,0.124032019741794,-4.03418674580982,5.47917307337402e-05,0.00615441517380203,"down"
"ENSG00000108511.9",36.0282459896466,-0.554845758617347,0.137539031345277,-4.03409674468673,5.48127331243572e-05,0.00615441517380203,"down"
"ENSG00000253102.1",10.4189176468057,0.474749703312536,0.117731207204445,4.03248819565838,5.51893880020346e-05,0.00617721977093213,"up"
"ENSG00000133983.13",1961.87798521316,0.25478511949944,0.0632395715385918,4.02888750351443,5.60414261158329e-05,0.00625292313398382,"up"
"ENSG00000106633.14",19.027278050561,-0.457122011162578,0.113544530767781,-4.02592716770721,5.67512540182631e-05,0.00630592295184968,"down"
"ENSG00000088992.16",1368.23237653085,0.487594210078368,0.121128412472194,4.02543218495742,5.68707686214634e-05,0.00630592295184968,"up"
"ENSG00000166598.11",71991.7453552951,0.244509364765487,0.0608226653774843,4.02003699193361,5.81890038998629e-05,0.00643205346524167,"up"
"ENSG00000169727.11",7665.81171273825,0.211305518500888,0.0525744360133616,4.01916852607197,5.840388600085e-05,0.00643581893011843,"up"
"ENSG00000105669.11",10006.5494499825,0.268935558036108,0.0669494670142942,4.01699326416875,5.89454082881005e-05,0.00647544418888383,"up"
"ENSG00000215262.6",23.1508123815487,-0.716971336297862,0.178602484628106,-4.01434133344098,5.96120279501505e-05,0.00652852587947602,"down"
"ENSG00000204463.11",13218.2891484448,0.126549802110324,0.0315398606056127,4.01237670935691,6.0110474937173e-05,0.00654070320694844,"up"
"ENSG00000140749.8",303.796192953811,-0.369202643834186,0.0920178546158551,-4.01229354211189,6.01316622156722e-05,0.00654070320694844,"down"
