,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000184983.8,2723.300527,0.138109359,0.050568387,2.731140263,0.00631156,0.083173407
ENSG00000142347.15,570.327687,-0.223652788,0.081890071,-2.731134386,0.006311673,0.083173407
ENSG00000178026.11,2697.909528,0.274595806,0.100551423,2.730899261,0.006316178,0.083201964
ENSG00000224877.3,1086.466952,0.233756,0.085601307,2.730752698,0.006318987,0.083208176
ENSG00000101187.14,147.0653379,0.317805103,0.116401741,2.730243564,0.006328755,0.083305981
ENSG00000154611.13,0.695864483,-0.749554874,0.274560868,-2.730013495,0.006333173,0.083333323
ENSG00000229525.1,12.61796792,-0.304433295,0.111539811,-2.729368918,0.006345567,0.083465547
ENSG00000105136.18,576.3402211,0.138243971,0.050663617,2.728663671,0.006359152,0.083610146
ENSG00000137807.12,154.5119106,-0.251881576,0.092315553,-2.728484735,0.006362603,0.083610146
ENSG00000167208.13,119.7015448,-0.323207405,0.118458999,-2.728432688,0.006363608,0.083610146
ENSG00000171241.7,81.18477334,-0.298801457,0.109525646,-2.72814148,0.006369228,0.083653117
ENSG00000204624.7,147.9580081,-0.305738101,0.112088818,-2.727641416,0.006378891,0.083749119
ENSG00000112531.15,2652.762084,-0.18940491,0.06944749,-2.727311111,0.00638528,0.083786411
ENSG00000231865.1,1.945748815,-0.428198982,0.157013893,-2.727140727,0.006388579,0.083786411
ENSG00000271815.1,7.286117281,0.338744863,0.124214089,2.727104987,0.006389271,0.083786411
ENSG00000243753.4,260.3316269,0.328422899,0.120433416,2.727008085,0.006391147,0.083786411
ENSG00000171163.14,2266.922891,0.246275107,0.090330953,2.726364534,0.006403623,0.083910564
ENSG00000167178.14,80.27484477,-0.285830891,0.104842959,-2.72627645,0.006405333,0.083910564
ENSG00000267080.4,522.8159067,0.110485394,0.040529164,2.726071351,0.006409314,0.083931832
ENSG00000085563.13,562.609783,-0.254907745,0.093523072,-2.725613485,0.006418211,0.08400498
ENSG00000279147.1,1.982345409,0.521414824,0.191309348,2.725506257,0.006420296,0.08400498
ENSG00000259430.1,8.576636243,-0.448349921,0.164506747,-2.725419652,0.00642198,0.08400498
ENSG00000251363.2,5.512995164,0.99326663,0.364540589,2.724707919,0.006435839,0.084155338
ENSG00000255772.4,1.340269117,0.851274422,0.312455795,2.724463539,0.006440604,0.084186714
ENSG00000273188.1,32.44062425,0.241588977,0.088679554,2.724291742,0.006443956,0.084194602
ENSG00000215895.4,14.95843571,0.253269676,0.092971862,2.72415407,0.006446643,0.084194602
ENSG00000171867.15,6697.346673,-0.171023436,0.062784939,-2.723956404,0.006450502,0.084194602
ENSG00000111863.11,96.50206891,0.405502707,0.148870186,2.723867799,0.006452233,0.084194602
ENSG00000279587.1,3.25954059,-0.388756928,0.142728756,-2.723746359,0.006454606,0.084194602
ENSG00000111145.6,1639.145956,-0.18038098,0.066227892,-2.72364068,0.006456671,0.084194602
ENSG00000185627.16,8445.436312,0.15917888,0.058444623,2.723584672,0.006457766,0.084194602
ENSG00000016082.13,351.0422763,-0.264353272,0.097066529,-2.723423555,0.006460917,0.084204835
ENSG00000257883.1,3.449597621,-0.670740503,0.246317751,-2.7230701,0.006467833,0.084249086
ENSG00000168546.9,82.56189248,0.348129475,0.127847819,2.722998942,0.006469226,0.084249086
ENSG00000104973.13,2406.986493,0.112892901,0.041460732,2.722887304,0.006471413,0.084249086
ENSG00000229870.1,8.633309304,0.329702553,0.121103986,2.722474827,0.006479497,0.08430593
ENSG00000167685.13,2716.317047,0.16977328,0.062364997,2.722252675,0.006483855,0.08430593
ENSG00000225602.4,0.773422767,-0.569632967,0.209259655,-2.72213469,0.00648617,0.08430593
ENSG00000065320.7,585.6609275,-0.317996216,0.116818694,-2.722134664,0.006486171,0.08430593
ENSG00000198064.12,8.579068396,0.483905223,0.17777165,2.722060706,0.006487622,0.08430593
ENSG00000165490.11,65.2670455,-0.239357012,0.087965798,-2.721023604,0.006508011,0.084489482
ENSG00000280202.1,380.4969954,0.391040689,0.143712234,2.72099791,0.006508517,0.084489482
ENSG00000197859.8,517.6491329,-0.26230009,0.096399122,-2.720980068,0.006508869,0.084489482
ENSG00000155307.16,171.9004959,-0.30504598,0.11211508,-2.72082917,0.00651184,0.084497241
ENSG00000172410.4,9.448396377,0.614949456,0.226027916,2.720679231,0.006514794,0.084504766
ENSG00000254968.5,0.738626148,0.784522742,0.288391001,2.720344046,0.006521403,0.084527018
ENSG00000187554.10,484.4199217,-0.189509179,0.069665497,-2.720273116,0.006522802,0.084527018
ENSG00000101323.4,33.10805462,-0.75591491,0.277886303,-2.720230909,0.006523634,0.084527018
ENSG00000177363.4,241.0879929,-0.27468624,0.100993005,-2.719854105,0.006531073,0.0845926
ENSG00000141540.9,239.8477428,-0.185163179,0.068093326,-2.719255902,0.006542897,0.084714923
ENSG00000198783.5,1003.094715,0.087101379,0.03203669,2.718800799,0.006551905,0.084800714
ENSG00000281103.1,438.9979456,0.490995295,0.180607862,2.718570991,0.006556458,0.084828799
ENSG00000164669.11,30.10582558,0.354862074,0.130541199,2.718391416,0.006560018,0.084844017
ENSG00000164111.13,19770.77373,0.134195675,0.049374319,2.717924578,0.006569281,0.08488677
ENSG00000119537.14,3147.317632,-0.112665775,0.041453698,-2.717870335,0.006570358,0.08488677
ENSG00000170178.6,15.29259059,-0.49222552,0.181112435,-2.717789744,0.006571959,0.08488677
ENSG00000159210.8,2894.297772,0.131870284,0.048524045,2.717627606,0.00657518,0.08488677
ENSG00000211598.2,530.734539,-0.546915915,0.201247814,-2.717624128,0.006575249,0.08488677
ENSG00000235903.6,23.13701357,0.276692748,0.101823546,2.717374908,0.006580202,0.084919922
ENSG00000163795.12,1164.289452,0.130410247,0.048001846,2.716775656,0.006592127,0.085042984
ENSG00000250366.2,34.65279392,-0.786581797,0.289569305,-2.716385284,0.006599906,0.085112487
ENSG00000167671.10,9392.715584,0.144473473,0.05319288,2.71603029,0.006606987,0.085172944
ENSG00000273973.1,12.50291257,0.343251665,0.126399527,2.715608786,0.006615404,0.085250568
ENSG00000166343.8,60.35769122,0.225194997,0.082941235,2.715115054,0.006625275,0.085346873
ENSG00000184903.8,849.9316808,-0.126625791,0.046649812,-2.714390184,0.006639791,0.085499114
ENSG00000139154.13,1680.055569,-0.119785973,0.044131684,-2.714285126,0.006641897,0.085499114
ENSG00000226984.1,0.823472829,0.689511742,0.254076401,2.713796868,0.006651694,0.085594267
ENSG00000002822.14,2052.405344,0.19466754,0.07175401,2.712984826,0.006668016,0.08577329
ENSG00000260910.1,11.93965717,-0.288102115,0.106199229,-2.712845628,0.006670817,0.085774838
ENSG00000102384.12,45.49127543,-0.280887572,0.103543883,-2.712739402,0.006672956,0.085774838
ENSG00000188042.7,1187.423746,-0.234836552,0.086583537,-2.7122541,0.006682734,0.085869517
ENSG00000196123.11,922.3270844,0.218370528,0.080523037,2.711901288,0.006689851,0.085929943
ENSG00000188739.13,67.06163694,0.126804069,0.046764162,2.711565094,0.006696639,0.085961708
ENSG00000169439.10,4584.974197,-0.24323687,0.089704341,-2.711539585,0.006697154,0.085961708
ENSG00000163154.5,98.31818428,-0.265314387,0.097852041,-2.711383272,0.006700313,0.085971245
ENSG00000183971.5,24.78009015,0.388582132,0.143336433,2.710979498,0.006708477,0.086044986
ENSG00000204219.8,8037.368762,0.187607409,0.069216569,2.71044076,0.006719385,0.086095505
ENSG00000233041.7,180.0638324,0.581899574,0.214688446,2.710437306,0.006719455,0.086095505
ENSG00000160404.16,1026.778695,0.156497061,0.057740513,2.710351071,0.006721202,0.086095505
ENSG00000171169.8,556.7681509,0.080891736,0.029845966,2.710307199,0.006722092,0.086095505
ENSG00000060339.12,3372.539802,0.106614444,0.039342186,2.709926823,0.006729805,0.086154951
ENSG00000104883.6,508.1378782,0.217056208,0.080099281,2.709839659,0.006731574,0.086154951
ENSG00000213676.9,6484.274833,0.09257692,0.034165521,2.709659271,0.006735236,0.086169624
ENSG00000157005.3,12.73565563,0.748673113,0.276309563,2.709544703,0.006737563,0.086169624
ENSG00000225697.9,1367.226792,0.214107447,0.079037866,2.708922408,0.006750212,0.086300399
ENSG00000130177.13,3361.011598,0.085768675,0.031665012,2.708626023,0.006756245,0.086346506
ENSG00000169607.11,70.84173629,-0.331999418,0.122579464,-2.708442409,0.006759984,0.086363289
ENSG00000232527.6,18.73612959,0.24671987,0.091104044,2.708111055,0.006766738,0.086418546
ENSG00000145354.8,1537.635297,0.103842529,0.038346927,2.707975258,0.006769507,0.086422905
ENSG00000269356.1,19.49367091,0.364837433,0.134744209,2.707629772,0.006776557,0.086481893
ENSG00000154645.12,189.3389073,-0.394085809,0.145560587,-2.707366163,0.006781941,0.086509502
ENSG00000203993.4,947.4654419,0.159316298,0.058847239,2.707285872,0.006783582,0.086509502
ENSG00000272088.1,7.611404221,0.370819104,0.136990744,2.706891665,0.006791642,0.086581268
ENSG00000163156.10,1010.288957,0.140415651,0.051876082,2.706751266,0.006794514,0.086586878
ENSG00000174279.4,60.5162134,-0.519866695,0.192077649,-2.706544453,0.006798748,0.08660982
ENSG00000214782.6,9.254270265,0.562623202,0.207896399,2.70626719,0.006804427,0.086631947
ENSG00000227963.1,20.72380908,0.183741619,0.067895988,2.706222031,0.006805353,0.086631947
ENSG00000196465.9,1995.842343,0.256266802,0.094702597,2.706016633,0.006809564,0.086654556
ENSG00000273111.4,1.896455721,-0.863628414,0.319176228,-2.705804312,0.006813919,0.086678986
ENSG00000100387.8,2813.29583,0.152082912,0.056216483,2.705308203,0.006824104,0.086777543
ENSG00000125538.10,135.9384934,-0.438383471,0.162054339,-2.705163421,0.006827079,0.08678437
ENSG00000214530.6,7564.1474,0.228118156,0.084336831,2.704846185,0.006833602,0.086836276
ENSG00000100678.17,30.4589629,0.425500086,0.157329379,2.704517673,0.006840363,0.086880809
ENSG00000234393.1,10.20644461,0.32785448,0.12122829,2.704438719,0.006841989,0.086880809
ENSG00000152463.13,3.291021529,-0.413936581,0.153065192,-2.704315574,0.006844525,0.086882021
ENSG00000105254.10,2900.766388,0.145320951,0.053759945,2.703145442,0.006868668,0.087157403
ENSG00000175879.8,307.75648,0.316165066,0.116967314,2.703020657,0.006871248,0.087159058
ENSG00000116857.15,7496.120381,0.135010719,0.049954067,2.702697243,0.006877936,0.08721282
ENSG00000000460.15,199.4458477,-0.11431062,0.042299885,-2.702386061,0.006884378,0.087213039
ENSG00000268798.1,31.81859187,-0.195839219,0.07247061,-2.702326072,0.00688562,0.087213039
ENSG00000224287.2,71.77344319,0.210073188,0.07774026,2.70224446,0.00688731,0.087213039
ENSG00000167363.12,2001.935822,0.143902422,0.05325677,2.702049364,0.006891353,0.087213039
ENSG00000268975.1,0.580517723,0.877174499,0.324640265,2.701989227,0.0068926,0.087213039
ENSG00000112115.5,1.940787922,-0.85489018,0.316393205,-2.701986539,0.006892655,0.087213039
ENSG00000265417.1,2.507074373,-0.735400006,0.272241994,-2.701273211,0.006907457,0.087333003
ENSG00000210082.2,442118.3524,0.305551983,0.113117391,2.70119369,0.006909109,0.087333003
ENSG00000115255.9,4752.472184,0.266589092,0.098693751,2.701174998,0.006909497,0.087333003
ENSG00000099899.13,2352.188842,0.16353127,0.060550077,2.700760718,0.006918109,0.087395133
ENSG00000244433.2,2.352674859,0.64345866,0.238256046,2.700702332,0.006919324,0.087395133
ENSG00000272411.1,27.62232316,0.356063324,0.131855685,2.700401762,0.006925579,0.087443108
ENSG00000274461.1,4.0468507,0.510829673,0.189179996,2.70023091,0.006929137,0.087457006
ENSG00000170417.13,247.1616412,0.235686865,0.087290004,2.700044154,0.006933027,0.087475096
ENSG00000043514.14,1387.389096,0.10495046,0.038876936,2.699555875,0.00694321,0.0875349
ENSG00000274750.1,133.4555059,0.255652001,0.094703335,2.699503685,0.006944299,0.0875349
ENSG00000110074.9,1431.192663,0.124175844,0.046001916,2.699362425,0.006947247,0.0875349
ENSG00000273899.3,289.6864055,0.180423419,0.066841409,2.699276122,0.006949049,0.0875349
ENSG00000124243.16,635.4160053,-0.175567191,0.065043494,-2.699227536,0.006950064,0.0875349
ENSG00000237772.1,1.471139365,0.520112414,0.192761409,2.698218569,0.006971165,0.087660944
ENSG00000271992.1,34.51034167,0.235745528,0.087372202,2.698175415,0.006972069,0.087660944
ENSG00000137831.13,2668.021548,-0.130898843,0.048516355,-2.698035417,0.006975002,0.087660944
ENSG00000223621.1,1.394204335,-0.416863254,0.154507334,-2.698015973,0.006975409,0.087660944
ENSG00000175221.13,4471.853573,0.146848181,0.05443403,2.697727511,0.006981456,0.087660944
ENSG00000007255.9,2415.143854,0.219735061,0.081452683,2.697701948,0.006981992,0.087660944
ENSG00000162366.6,1335.305219,-0.418994896,0.155316721,-2.697680542,0.006982441,0.087660944
ENSG00000224074.3,0.897731462,-0.77459377,0.287141825,-2.697599944,0.006984132,0.087660944
ENSG00000227941.1,1.077075359,-0.653903523,0.24240715,-2.697542223,0.006985343,0.087660944
ENSG00000064961.17,11944.63675,0.213483374,0.079140016,2.697540182,0.006985385,0.087660944
ENSG00000135778.10,2179.744462,0.100120343,0.037118596,2.697309557,0.006990226,0.087660944
ENSG00000172663.7,4172.414273,0.179823068,0.066670819,2.697178044,0.006992987,0.087660944
ENSG00000161551.11,1424.324377,0.201146153,0.074578315,2.697113124,0.006994351,0.087660944
ENSG00000129810.13,41.42376191,-0.324409503,0.1202807,-2.697103543,0.006994552,0.087660944
ENSG00000272729.1,3.433898737,0.649326361,0.240769061,2.696884557,0.006999153,0.087687734
ENSG00000079819.15,1517.326971,-0.244582556,0.090695626,-2.696740371,0.007002184,0.087694841
ENSG00000272954.1,5.863077101,0.4496079,0.166733045,2.696573429,0.007005695,0.087706494
ENSG00000261217.2,1.47852791,0.577869235,0.214306477,2.696461832,0.007008043,0.087706494
ENSG00000236924.1,64.57451493,0.500961038,0.185841535,2.695635491,0.00702545,0.087891328
ENSG00000272465.1,17.92682984,0.290122901,0.107631258,2.695526421,0.00702775,0.087891328
ENSG00000110876.9,465.724284,-0.249033125,0.092397074,-2.695249042,0.007033604,0.087933636
ENSG00000145022.4,4131.641842,0.115440683,0.042835765,2.694960226,0.007039703,0.087978989
ENSG00000256195.2,2.852207481,0.579943701,0.215227704,2.694558783,0.007048189,0.088054125
ENSG00000137875.4,64.08479796,0.347363887,0.128921703,2.694378666,0.007052,0.088070018
ENSG00000240972.1,3327.166101,0.254915021,0.094614117,2.694259888,0.007054513,0.088070018
ENSG00000165949.11,1131.247898,0.304408684,0.112988855,2.694147887,0.007056885,0.088070018
ENSG00000112303.12,185.7222986,-0.407239587,0.151184589,-2.693658066,0.007067263,0.088145527
ENSG00000175820.3,3.913495548,0.385265053,0.143031733,2.693563485,0.007069268,0.088145527
ENSG00000229766.5,1.375856666,-0.502494555,0.186566062,-2.69338673,0.007073017,0.088145527
ENSG00000262096.2,8.935109533,-0.344188336,0.127794049,-2.693304886,0.007074754,0.088145527
ENSG00000167645.15,1936.34532,0.157394268,0.058439659,2.693278344,0.007075317,0.088145527
ENSG00000112773.14,1497.23142,0.301249964,0.111871132,2.692830218,0.007084834,0.0882332
ENSG00000276188.1,8.933250327,0.290546257,0.107902776,2.69266712,0.0070883,0.088233962
ENSG00000054967.11,120.502454,-0.232156253,0.086220294,-2.692594086,0.007089853,0.088233962
ENSG00000055130.14,3353.590999,-0.071703454,0.026633385,-2.692239598,0.007097394,0.088296935
ENSG00000226944.1,20.8971238,0.3299345,0.122562349,2.691972711,0.007103076,0.088305999
ENSG00000213714.1,6.127134381,0.316147663,0.117440932,2.691971667,0.007103098,0.088305999
ENSG00000259330.1,729.9206766,0.141841274,0.052692745,2.691855842,0.007105565,0.088305999
ENSG00000176244.6,23.64651651,-0.307687485,0.114326299,-2.69130976,0.007117208,0.088419817
ENSG00000198826.9,206.1996841,-0.223579077,0.083082984,-2.691033289,0.007123109,0.088462249
ENSG00000261764.1,1.896798077,0.480280888,0.178518849,2.690365134,0.007137388,0.088608665
ENSG00000197586.11,10747.73933,0.152014199,0.056508567,2.6901089,0.007142871,0.088645813
ENSG00000075240.15,941.192618,-0.242094137,0.090008946,-2.689667498,0.007152324,0.0887322
ENSG00000155961.4,450.8786881,0.316665109,0.117740409,2.689519358,0.0071555,0.088740662
ENSG00000185052.10,958.584517,-0.275279128,0.102373531,-2.688967806,0.007167333,0.088856457
ENSG00000176076.7,8.792087504,0.442350346,0.164523034,2.688683379,0.007173442,0.088875476
ENSG00000272707.1,9.876866114,0.278666577,0.103645003,2.688663882,0.007173861,0.088875476
ENSG00000180834.6,334.0553516,0.248626316,0.092480483,2.688419316,0.007179118,0.088884388
ENSG00000253644.1,9.384921278,0.491724486,0.182906129,2.688398073,0.007179575,0.088884388
ENSG00000164418.18,103.0435154,-0.28808547,0.107174137,-2.688012972,0.00718786,0.088947912
ENSG00000169933.11,53.64015286,0.553779837,0.206024855,2.687927326,0.007189704,0.088947912
ENSG00000173611.16,634.8023195,-0.125608863,0.046738863,-2.687460834,0.007199755,0.0890413
ENSG00000139668.8,992.0123687,0.156014654,0.058070811,2.686627769,0.007217734,0.089232649
ENSG00000171564.10,3.789515756,-1.11168025,0.413818406,-2.68639634,0.007222736,0.089251976
ENSG00000158435.6,2532.292101,0.08376351,0.031181469,2.686323426,0.007224312,0.089251976
ENSG00000234231.3,8.014229947,-0.317713058,0.118284854,-2.685999497,0.00723132,0.089307552
ENSG00000227591.4,9.523121341,0.439654147,0.163703672,2.685670644,0.00723844,0.089364482
ENSG00000109089.7,1456.90348,0.198947117,0.074084934,2.685392384,0.00724447,0.089407913
ENSG00000187257.13,1490.018665,-0.118611276,0.044173783,-2.685105685,0.007250687,0.089453629
ENSG00000027847.12,2041.730389,0.137353491,0.051162582,2.684647347,0.007260637,0.089545342
ENSG00000228824.5,5.375497442,-0.420455732,0.156633101,-2.684335108,0.007267422,0.089584793
ENSG00000279082.2,10.93684817,0.597180293,0.222483374,2.684156946,0.007271296,0.089584793
ENSG00000168564.5,1170.783187,-0.106600406,0.039714731,-2.684152792,0.007271387,0.089584793
ENSG00000182931.8,2.006856746,0.635042796,0.236611093,2.683909646,0.007276677,0.089618948
ENSG00000232573.1,1560.513074,0.322719567,0.120257572,2.683569631,0.007284081,0.089639981
ENSG00000133020.4,8.387356998,1.095324646,0.408172479,2.683484808,0.007285929,0.089639981
ENSG00000197872.10,1235.761039,-0.175143883,0.065269717,-2.683386579,0.007288069,0.089639981
ENSG00000236021.1,6.228547609,-0.263860034,0.098333121,-2.683328168,0.007289342,0.089639981
ENSG00000143869.6,532.2315321,-0.331714394,0.123623964,-2.683253183,0.007290977,0.089639981
ENSG00000104848.1,3.688965564,0.549347946,0.204761236,2.682870819,0.007299318,0.089711541
ENSG00000234264.1,2.608122405,-0.534448699,0.199216529,-2.682752792,0.007301894,0.089712228
ENSG00000049130.12,1311.345172,-0.271470562,0.101203559,-2.682421087,0.007309139,0.089770255
ENSG00000185551.11,4938.23425,-0.140628443,0.052431512,-2.682135932,0.007315373,0.089815821
